epoch,accuracy,loss
0,0.11328125,829.7252807617188
1,0.142578125,21.097747802734375
2,0.1875,6.117773532867432
3,0.1875,2.35188627243042
4,0.1875,2.9470553398132324
5,0.1875,2.3160994052886963
6,0.1875,2.300438404083252
7,0.17578125,2.2846670150756836
8,0.216796875,2.271334171295166
9,0.216796875,2.258169651031494
0,0.21484375,2.2543578147888184
1,0.212890625,5.231170654296875
2,0.212890625,2.239718198776245
3,0.212890625,2.2319297790527344
4,0.212890625,4.520669937133789
5,0.212890625,2.218409538269043
6,0.212890625,2.212306022644043
7,0.212890625,10.464134216308594
8,0.212890625,2.2031571865081787
9,0.212890625,2.1990959644317627
0,0.220703125,2.1770191192626953
1,0.220703125,2.1729159355163574
2,0.220703125,2.1677162647247314
3,0.220703125,3.1594319343566895
4,0.220703125,2.158200740814209
5,0.220703125,2.1544342041015625
6,0.220703125,2.150622606277466
7,0.220703125,2.147385597229004
8,0.220703125,2.144523859024048
9,0.220703125,2.142101764678955
0,0.21484375,2.1767115592956543
1,0.21484375,2.175344467163086
2,0.21484375,2.1734931468963623
3,0.21484375,2.1716809272766113
4,0.21484375,2.1696126461029053
5,0.21484375,2.1678128242492676
6,0.21484375,2.166317939758301
7,0.21484375,2.1648011207580566
8,0.21484375,2.1637041568756104
9,0.21484375,2.162351131439209
0,0.224609375,2.180629014968872
1,0.224609375,2.180098533630371
2,0.224609375,5.235278129577637
3,0.22265625,13.120641708374023
4,0.224609375,2.6187565326690674
5,0.224609375,2.1771421432495117
6,0.224609375,2.1766908168792725
7,0.224609375,2.1760334968566895
8,0.224609375,6.370156288146973
9,0.224609375,2.175333261489868
0,0.234375,2.1706631183624268
1,0.234375,2.1698217391967773
2,0.234375,32.30965805053711
3,0.234375,2.1676173210144043
4,0.234375,2.1663503646850586
5,0.234375,2.164921283721924
6,0.234375,2.1641345024108887
7,0.234375,2.1631836891174316
8,0.234375,2.1623728275299072
9,0.234375,2.161912441253662
0,0.224609375,2.1394999027252197
1,0.224609375,2.139171838760376
2,0.224609375,2.138587474822998
3,0.224609375,2.1378159523010254
4,0.224609375,2.136885404586792
5,0.224609375,2.1362314224243164
6,0.224609375,2.135389804840088
7,0.224609375,2.1345741748809814
8,0.224609375,2.1342711448669434
9,0.224609375,2.133723735809326
0,0.21875,2.1896491050720215
1,0.21875,2.1889572143554688
2,0.21875,2.1882309913635254
3,0.21875,2.1867856979370117
4,0.21875,2.1857218742370605
5,0.21875,2.1847145557403564
6,0.21875,2.1833913326263428
7,0.21875,2.1825833320617676
8,0.21875,2.181734323501587
9,0.21875,2.18133544921875
