epoch,accuracy,loss
0,0.109375,465.7255554199219
1,0.1328125,13.761768341064453
2,0.189453125,3.0080554485321045
3,0.1875,2.529174327850342
4,0.1875,2.6172659397125244
5,0.1875,2.2494490146636963
6,0.185546875,2.543294906616211
7,0.1875,2.214756727218628
8,0.1875,2.707000732421875
9,0.1875,2.190168857574463
0,0.171875,527.09521484375
1,0.21875,2.349325180053711
2,0.21484375,3.031191825866699
3,0.21484375,3.3435614109039307
4,0.216796875,2.9156551361083984
5,0.216796875,3.0430986881256104
6,0.177734375,10.65336799621582
7,0.185546875,36.36626052856445
8,0.216796875,2.199911594390869
9,0.216796875,2.189626932144165
0,0.2109375,8.441619873046875
1,0.212890625,2.7210278511047363
2,0.212890625,2.1892731189727783
3,0.212890625,2.1844778060913086
4,0.212890625,2.180558443069458
5,0.212890625,2.184170722961426
6,0.212890625,2.1757113933563232
