epoch,accuracy,loss
0,0.1630859375,133.25668334960938
1,0.14453125,34.05638885498047
2,0.140625,10.099008560180664
3,0.1689453125,4.1622633934021
4,0.17578125,2.725996732711792
5,0.177734375,2.7925949096679688
6,0.1748046875,2.479684829711914
7,0.1728515625,2.4930975437164307
8,0.1728515625,2.4278957843780518
9,0.171875,2.382794141769409
0,0.1826171875,2.3815808296203613
1,0.1806640625,2.3876757621765137
2,0.1806640625,2.4001123905181885
3,0.1806640625,2.3752875328063965
4,0.1826171875,2.3788797855377197
5,0.181640625,2.386582612991333
6,0.1787109375,2.3974313735961914
7,0.1806640625,2.365729331970215
8,0.18359375,2.3599023818969727
9,0.181640625,2.3586208820343018
0,0.1689453125,2.3826684951782227
1,0.16796875,2.3645577430725098
2,0.2294921875,2.359065055847168
3,0.23046875,2.381054401397705
4,0.228515625,2.37971568107605
5,0.2275390625,2.3682143688201904
6,0.2294921875,2.3506929874420166
7,0.2294921875,2.362368106842041
8,0.228515625,2.4182076454162598
9,0.228515625,2.3626747131347656
0,0.2216796875,2.342719078063965
1,0.220703125,2.3388092517852783
2,0.2216796875,2.336460590362549
3,0.2216796875,2.3328857421875
4,0.2216796875,2.3456969261169434
5,0.2216796875,2.333292007446289
6,0.21875,2.365987777709961
7,0.2216796875,2.3311386108398438
8,0.220703125,2.325688123703003
9,0.220703125,2.32832932472229
0,0.2216796875,2.326448440551758
1,0.2216796875,2.3260722160339355
2,0.220703125,2.346519708633423
3,0.22265625,2.3258461952209473
4,0.22265625,2.359705924987793
5,0.22265625,2.3646280765533447
6,0.2216796875,2.3166933059692383
7,0.2216796875,2.3116531372070312
8,0.22265625,2.308627128601074
9,0.2236328125,2.3082025051116943
0,0.2255859375,2.340517044067383
1,0.2265625,2.3144612312316895
2,0.2255859375,2.316288948059082
3,0.2265625,2.309964179992676
4,0.2265625,2.3378374576568604
5,0.2265625,2.3094723224639893
6,0.2265625,2.3096516132354736
7,0.2265625,2.3126564025878906
8,0.2265625,2.3043203353881836
9,0.2265625,2.304697036743164
0,0.228515625,2.2972958087921143
1,0.2275390625,2.2919673919677734
2,0.2255859375,2.304076671600342
3,0.2294921875,2.2862534523010254
4,0.228515625,2.2874104976654053
5,0.228515625,2.283388614654541
6,0.228515625,2.324930191040039
7,0.228515625,2.3044791221618652
8,0.2275390625,2.3243136405944824
9,0.2275390625,2.2834181785583496
0,0.2265625,2.380037307739258
1,0.2265625,2.3150992393493652
2,0.2265625,2.287426710128784
3,0.2265625,2.2805581092834473
4,0.2265625,2.2804622650146484
5,0.2265625,2.275981903076172
6,0.2265625,2.3085477352142334
