epoch,accuracy,loss
6,0.21484375,2.1691737174987793
7,0.2060546875,2.1675751209259033
8,0.216796875,2.1584761142730713
9,0.2158203125,2.140432119369507
0,0.216796875,2.214207410812378
1,0.2109375,2.2041635513305664
2,0.2041015625,2.22377610206604
3,0.2021484375,2.2547898292541504
4,0.1943359375,2.252183198928833
5,0.197265625,2.2270517349243164
6,0.2001953125,2.2353367805480957
7,0.1904296875,2.2678136825561523
8,0.201171875,2.1922554969787598
9,0.2158203125,2.205991744995117
0,0.236328125,2.20102858543396
1,0.2421875,2.184676170349121
2,0.251953125,2.1195333003997803
3,0.2197265625,2.114480972290039
4,0.2451171875,2.1300861835479736
5,0.2412109375,2.1084060668945312
6,0.23828125,2.1074986457824707
7,0.23046875,2.1009745597839355
8,0.2216796875,2.1027321815490723
9,0.244140625,2.1240170001983643
0,0.248046875,2.119213104248047
1,0.2373046875,2.1118087768554688
2,0.244140625,2.106053113937378
3,0.2412109375,2.1217904090881348
4,0.2333984375,2.124389410018921
5,0.2421875,2.106529712677002
6,0.244140625,2.112320899963379
7,0.2490234375,2.0898406505584717
8,0.2216796875,2.1020493507385254
9,0.2216796875,2.09879207611084
0,0.2373046875,2.07416033744812
1,0.2685546875,2.12433123588562
2,0.2705078125,2.070852279663086
3,0.2490234375,2.100705623626709
4,0.2509765625,2.0663809776306152
5,0.25390625,2.133343458175659
6,0.2587890625,2.065929889678955
7,0.244140625,2.069108486175537
8,0.251953125,2.067828893661499
9,0.2724609375,2.069017171859741
0,0.24609375,2.1356661319732666
1,0.2333984375,2.143881320953369
2,0.2421875,2.1220760345458984
3,0.2314453125,2.1196937561035156
4,0.224609375,2.1290054321289062
5,0.232421875,2.161041736602783
6,0.23828125,2.149343729019165
7,0.248046875,2.13655948638916
8,0.2431640625,2.14326810836792
9,0.2626953125,2.1251540184020996
0,0.2744140625,2.127082347869873
1,0.27734375,2.0741968154907227
2,0.2822265625,2.067732334136963
3,0.2587890625,2.062082290649414
4,0.2744140625,2.0597989559173584
5,0.2734375,2.0849931240081787
6,0.2646484375,2.0462019443511963
7,0.2587890625,2.045807123184204
8,0.2724609375,2.0488486289978027
9,0.2802734375,2.0611817836761475
0,0.2685546875,2.079911470413208
1,0.259765625,2.1171178817749023
2,0.240234375,2.0788068771362305
3,0.2509765625,2.0762743949890137
4,0.2607421875,2.0900697708129883
5,0.2587890625,2.0722358226776123
6,0.26953125,2.0703277587890625
7,0.2626953125,2.1340622901916504
8,0.255859375,2.071455478668213
9,0.251953125,2.0440328121185303
0,0.2587890625,2.0634143352508545
1,0.275390625,2.0360610485076904
2,0.26171875,2.0434205532073975
3,0.2880859375,2.0741052627563477
4,0.2734375,2.0843982696533203
5,0.2568359375,2.022632122039795
6,0.26171875,2.0146071910858154
7,0.259765625,2.0728354454040527
8,0.271484375,2.031158208847046
9,0.27734375,2.0200088024139404
0,0.251953125,2.1110692024230957
1,0.2529296875,2.1145079135894775
2,0.2314453125,2.099458694458008
3,0.2509765625,2.0703747272491455
4,0.251953125,2.078312873840332
5,0.2548828125,2.076758861541748
6,0.255859375,2.0819854736328125
7,0.255859375,2.05849552154541
8,0.26171875,2.06864595413208
9,0.240234375,2.077131509780884
0,0.2509765625,2.11015248298645
1,0.2470703125,2.0676188468933105
2,0.2587890625,2.0918688774108887
3,0.232421875,2.0672426223754883
4,0.2744140625,2.088104724884033
5,0.2587890625,2.072746992111206
6,0.2685546875,2.0497865676879883
7,0.27734375,2.052549123764038
8,0.259765625,2.0733656883239746
9,0.26953125,2.0602807998657227
0,0.275390625,2.054810047149658
1,0.28125,2.0266366004943848
2,0.2861328125,2.054783821105957
3,0.2724609375,2.0222132205963135
4,0.2783203125,1.9987996816635132
5,0.2919921875,2.0068628787994385
6,0.29296875,2.024177074432373
7,0.2861328125,2.010589838027954
8,0.26953125,2.0074965953826904
9,0.2783203125,1.9937841892242432
0,0.287109375,2.0220348834991455
1,0.2802734375,2.011392831802368
2,0.28125,2.0311856269836426
3,0.2705078125,2.0263259410858154
4,0.2880859375,1.995553731918335
5,0.2763671875,2.0146660804748535
6,0.28515625,1.9705277681350708
7,0.2958984375,1.96270751953125
8,0.28125,1.9796481132507324
9,0.2958984375,1.9685790538787842
0,0.3037109375,1.9676721096038818
1,0.2890625,1.9806455373764038
2,0.2939453125,1.9725587368011475
3,0.3076171875,1.9484915733337402
4,0.2978515625,1.964956283569336
5,0.3154296875,1.959052324295044
6,0.2958984375,1.9814528226852417
7,0.314453125,1.959059476852417
8,0.3115234375,1.9751489162445068
9,0.294921875,1.9575881958007812
0,0.28125,2.0196120738983154
1,0.2880859375,2.0266921520233154
2,0.287109375,1.9940102100372314
3,0.2958984375,1.9928414821624756
4,0.3076171875,1.974708080291748
5,0.298828125,1.9946892261505127
6,0.3046875,1.984386920928955
7,0.296875,1.9964488744735718
8,0.3193359375,1.9768739938735962
9,0.3017578125,1.9887266159057617
0,0.2685546875,2.0158095359802246
1,0.259765625,2.023926019668579
2,0.28125,1.9927072525024414
3,0.27734375,1.998694658279419
4,0.2861328125,1.9970446825027466
5,0.2685546875,2.003477096557617
6,0.28515625,2.0148208141326904
7,0.287109375,1.9939135313034058
8,0.28515625,1.9717937707901
9,0.2978515625,1.9721498489379883
0,0.279296875,1.99785578250885
1,0.27734375,2.0142178535461426
2,0.287109375,1.9835209846496582
3,0.291015625,1.98801851272583
4,0.2900390625,1.9963287115097046
5,0.2763671875,1.984660267829895
6,0.2958984375,1.9876182079315186
7,0.298828125,1.9605313539505005
8,0.287109375,1.9710075855255127
9,0.2978515625,1.9710118770599365
0,0.306640625,1.989866018295288
1,0.2998046875,2.010613441467285
2,0.30078125,1.9610048532485962
3,0.3046875,1.9706904888153076
4,0.2998046875,1.9712910652160645
5,0.296875,1.9742883443832397
6,0.2958984375,1.9895000457763672
7,0.2978515625,1.965544581413269
8,0.3154296875,1.9536274671554565
9,0.306640625,1.9833869934082031
0,0.32421875,1.9334276914596558
1,0.3330078125,1.917754054069519
2,0.328125,1.949095606803894
3,0.314453125,1.984444499015808
4,0.3134765625,1.9541075229644775
5,0.326171875,1.939781904220581
6,0.3359375,1.9090663194656372
7,0.3251953125,1.9189889430999756
8,0.3251953125,1.917680025100708
9,0.33203125,1.9080076217651367
0,0.2958984375,1.9576534032821655
1,0.3017578125,1.959996223449707
2,0.3017578125,1.9421555995941162
3,0.28515625,1.9586913585662842
4,0.3173828125,1.934324860572815
5,0.294921875,1.9265828132629395
6,0.298828125,1.9179472923278809
7,0.298828125,1.9368739128112793
8,0.3037109375,1.932974100112915
9,0.2958984375,1.9790998697280884
0,0.2978515625,1.9669036865234375
1,0.3095703125,1.9497675895690918
2,0.3056640625,1.9466526508331299
3,0.298828125,1.9374326467514038
4,0.314453125,1.934617280960083
5,0.3154296875,1.9089555740356445
6,0.310546875,1.9190140962600708
7,0.30859375,1.9013381004333496
8,0.3076171875,1.8998515605926514
9,0.31640625,1.9102652072906494
0,0.3251953125,1.9293372631072998
1,0.306640625,1.9373842477798462
2,0.3017578125,1.941074013710022
3,0.2998046875,1.9335488080978394
4,0.31640625,1.9237533807754517
5,0.3095703125,1.9343270063400269
6,0.3232421875,1.91017484664917
7,0.310546875,1.9295592308044434
8,0.3173828125,1.915048360824585
9,0.3115234375,1.9000275135040283
0,0.306640625,1.915662407875061
1,0.310546875,1.9198132753372192
2,0.302734375,1.9272717237472534
3,0.3046875,1.8896536827087402
4,0.3076171875,1.8865870237350464
5,0.3115234375,1.8756104707717896
6,0.3134765625,1.9031814336776733
7,0.3095703125,1.875612735748291
8,0.3076171875,1.8947995901107788
9,0.310546875,1.8955234289169312
0,0.30078125,1.9151923656463623
1,0.3046875,1.9252803325653076
2,0.3037109375,1.9179177284240723
3,0.291015625,1.9618372917175293
4,0.2978515625,1.9418809413909912
5,0.294921875,1.902840256690979
6,0.31640625,1.914402961730957
7,0.310546875,1.8955163955688477
8,0.3134765625,1.9077658653259277
9,0.306640625,1.9127451181411743
0,0.2744140625,2.051252841949463
1,0.2724609375,2.0446457862854004
2,0.2841796875,2.0215890407562256
3,0.2783203125,2.035177230834961
4,0.283203125,2.0435690879821777
5,0.28515625,2.00982928276062
6,0.2861328125,1.9937114715576172
7,0.28515625,1.9951802492141724
8,0.287109375,2.006051540374756
9,0.2880859375,1.9860084056854248
0,0.2890625,1.9670382738113403
1,0.2939453125,1.9455809593200684
2,0.291015625,1.941333532333374
3,0.2900390625,1.9509738683700562
4,0.291015625,1.9451961517333984
5,0.29296875,1.9351849555969238
6,0.2939453125,1.9152401685714722
7,0.2978515625,1.9203197956085205
8,0.28125,1.9166618585586548
9,0.3046875,1.8944952487945557
0,0.3154296875,1.8885490894317627
1,0.2998046875,1.919754981994629
2,0.3173828125,1.9141794443130493
3,0.2998046875,1.9015252590179443
4,0.3115234375,1.9155080318450928
5,0.34375,1.8741393089294434
6,0.3232421875,1.8691989183425903
7,0.3251953125,1.8647655248641968
8,0.3291015625,1.876747727394104
9,0.314453125,1.8479543924331665
0,0.3271484375,1.873256802558899
1,0.294921875,1.8735407590866089
2,0.33203125,1.873307466506958
3,0.314453125,1.8630754947662354
4,0.314453125,1.8733878135681152
5,0.3125,1.8402752876281738
6,0.3330078125,1.839664101600647
7,0.306640625,1.8301447629928589
8,0.326171875,1.8325554132461548
9,0.314453125,1.8183234930038452
0,0.298828125,1.9083011150360107
1,0.30078125,1.914771556854248
2,0.3095703125,1.9054092168807983
3,0.2998046875,1.891839861869812
4,0.3037109375,1.918808102607727
5,0.3115234375,1.8932771682739258
6,0.3193359375,1.8722522258758545
7,0.3056640625,1.8849793672561646
8,0.3115234375,1.8608362674713135
9,0.3095703125,1.8497744798660278
0,0.3134765625,1.907646894454956
1,0.302734375,1.8974928855895996
2,0.3193359375,1.8875432014465332
3,0.31640625,1.8613255023956299
4,0.3173828125,1.8919098377227783
5,0.322265625,1.865607738494873
6,0.32421875,1.8841116428375244
7,0.318359375,1.8518099784851074
8,0.3076171875,1.8367620706558228
9,0.322265625,1.8421318531036377
0,0.31640625,1.9639724493026733
1,0.2978515625,1.926363468170166
2,0.3076171875,1.93104887008667
3,0.298828125,1.9381262063980103
4,0.291015625,1.9266711473464966
5,0.296875,1.9178677797317505
6,0.306640625,1.8981446027755737
7,0.3076171875,1.90543794631958
8,0.3037109375,1.8953142166137695
9,0.3212890625,1.8887302875518799
0,0.3056640625,1.8903206586837769
1,0.2783203125,1.8827749490737915
2,0.3037109375,1.9136451482772827
3,0.3232421875,1.8638982772827148
4,0.2958984375,1.8780113458633423
5,0.302734375,1.882063865661621
6,0.296875,1.8797690868377686
7,0.3076171875,1.8797919750213623
8,0.302734375,1.8509901762008667
9,0.3037109375,1.8378180265426636
0,0.3212890625,1.8867437839508057
1,0.3154296875,1.8665841817855835
2,0.302734375,1.8850877285003662
3,0.2958984375,1.8640358448028564
4,0.3056640625,1.848907709121704
5,0.30859375,1.8429553508758545
6,0.3203125,1.8406671285629272
7,0.3173828125,1.8361027240753174
8,0.310546875,1.823272705078125
9,0.310546875,1.8197250366210938
0,0.2998046875,1.8727385997772217
1,0.3193359375,1.8686354160308838
2,0.32421875,1.8729238510131836
3,0.310546875,1.840906023979187
4,0.3310546875,1.855597734451294
5,0.2978515625,1.858802318572998
6,0.3173828125,1.8622958660125732
7,0.3251953125,1.8371915817260742
8,0.3203125,1.839296817779541
9,0.3291015625,1.8291985988616943
0,0.3271484375,1.8814748525619507
1,0.3291015625,1.856631875038147
2,0.3349609375,1.8571243286132812
3,0.337890625,1.8429996967315674
4,0.3427734375,1.8364375829696655
5,0.34375,1.8446601629257202
6,0.3369140625,1.8235092163085938
7,0.3388671875,1.8644001483917236
8,0.337890625,1.8473467826843262
9,0.3427734375,1.8266836404800415
0,0.2978515625,1.9020501375198364
1,0.3037109375,1.8771460056304932
2,0.30859375,1.8700799942016602
3,0.3056640625,1.8670214414596558
4,0.310546875,1.8549102544784546
5,0.3076171875,1.8571765422821045
6,0.3095703125,1.8656796216964722
7,0.302734375,1.8631491661071777
8,0.30078125,1.862938642501831
9,0.3125,1.877208948135376
0,0.3056640625,1.877956748008728
1,0.3134765625,1.8517650365829468
2,0.322265625,1.8470760583877563
3,0.3193359375,1.8241280317306519
4,0.3330078125,1.8414921760559082
5,0.3154296875,1.812821865081787
6,0.3388671875,1.8041058778762817
7,0.328125,1.8286799192428589
8,0.3349609375,1.8199794292449951
9,0.3125,1.818467140197754
0,0.29296875,1.894033670425415
1,0.2880859375,1.8741238117218018
2,0.28515625,1.8736988306045532
3,0.296875,1.8599638938903809
4,0.2998046875,1.8601083755493164
5,0.3046875,1.8481652736663818
6,0.302734375,1.8304476737976074
7,0.2939453125,1.8632941246032715
8,0.294921875,1.8469723463058472
9,0.302734375,1.8336131572723389
0,0.3173828125,1.8610079288482666
1,0.3212890625,1.8666001558303833
2,0.32421875,1.8303678035736084
3,0.318359375,1.8330894708633423
4,0.314453125,1.8361339569091797
5,0.3212890625,1.8201946020126343
6,0.3154296875,1.8157309293746948
7,0.3056640625,1.8059587478637695
8,0.3115234375,1.8385705947875977
9,0.3173828125,1.7974777221679688
0,0.310546875,1.8617665767669678
1,0.3251953125,1.850766658782959
2,0.3134765625,1.8625211715698242
3,0.310546875,1.8456416130065918
4,0.3232421875,1.831123948097229
5,0.3125,1.848074197769165
6,0.31640625,1.8394328355789185
7,0.3251953125,1.8164663314819336
8,0.326171875,1.8182659149169922
9,0.3232421875,1.8193297386169434
0,0.3388671875,1.8232553005218506
1,0.3466796875,1.8072913885116577
2,0.33984375,1.7948620319366455
3,0.3447265625,1.7895662784576416
4,0.337890625,1.790365219116211
5,0.3525390625,1.776071548461914
6,0.35546875,1.765181541442871
7,0.341796875,1.7737988233566284
8,0.3525390625,1.7664774656295776
9,0.353515625,1.7709680795669556
0,0.306640625,1.8651059865951538
1,0.3046875,1.853590726852417
2,0.318359375,1.8455135822296143
3,0.3095703125,1.8382070064544678
4,0.318359375,1.841820240020752
5,0.3076171875,1.823245882987976
6,0.30078125,1.8296940326690674
7,0.3193359375,1.8201392889022827
8,0.3193359375,1.8137176036834717
9,0.306640625,1.8132493495941162
0,0.2998046875,1.85709547996521
1,0.3056640625,1.866652488708496
2,0.31640625,1.841329574584961
3,0.328125,1.8297020196914673
4,0.3125,1.8134175539016724
5,0.3193359375,1.8291840553283691
6,0.326171875,1.8177160024642944
7,0.333984375,1.79537034034729
8,0.318359375,1.813908576965332
9,0.3134765625,1.7985455989837646
0,0.3251953125,1.8705968856811523
1,0.3232421875,1.8300179243087769
2,0.3203125,1.8240734338760376
3,0.3330078125,1.857118010520935
4,0.3251953125,1.8119263648986816
5,0.328125,1.8419182300567627
6,0.326171875,1.8116718530654907
7,0.3251953125,1.8091070652008057
8,0.3212890625,1.811820387840271
