epoch,accuracy,loss
0,0.1083984375,74.83363342285156
1,0.1416015625,34.46336364746094
2,0.11328125,20.55603790283203
3,0.1025390625,13.907232284545898
4,0.1240234375,11.21875286102295
5,0.1298828125,8.73716926574707
6,0.1337890625,7.487726211547852
7,0.1357421875,6.836238384246826
8,0.134765625,6.724514007568359
9,0.1259765625,5.677944660186768
0,0.138671875,5.71830940246582
1,0.203125,4.921603679656982
2,0.1943359375,4.732399940490723
3,0.19140625,4.616696834564209
4,0.189453125,4.998076438903809
5,0.1845703125,4.2712321281433105
6,0.1904296875,3.8633673191070557
7,0.181640625,4.055141448974609
8,0.2021484375,3.6111721992492676
9,0.1826171875,3.8196139335632324
0,0.2001953125,3.9796013832092285
1,0.2080078125,3.3977701663970947
2,0.1923828125,3.8541994094848633
3,0.19921875,3.694436550140381
4,0.1884765625,3.9821324348449707
5,0.18359375,3.8988099098205566
6,0.1962890625,3.3712666034698486
7,0.1943359375,3.4857563972473145
8,0.1982421875,3.433854579925537
9,0.189453125,3.477522850036621
0,0.1875,3.3578221797943115
1,0.189453125,3.3426694869995117
2,0.193359375,3.222537040710449
3,0.189453125,3.4394965171813965
4,0.19921875,3.1968507766723633
5,0.1982421875,3.1183083057403564
6,0.19140625,3.184635639190674
7,0.1826171875,2.9115986824035645
8,0.2001953125,3.068620204925537
9,0.1953125,3.24426007270813
0,0.1884765625,3.08943772315979
1,0.2060546875,2.9969048500061035
2,0.1943359375,2.8847122192382812
3,0.1923828125,2.9557318687438965
4,0.2119140625,2.9583215713500977
5,0.19140625,2.928063154220581
6,0.2001953125,2.998587131500244
7,0.1865234375,2.898036479949951
8,0.1865234375,3.0170836448669434
9,0.212890625,2.7795228958129883
0,0.2041015625,2.894155502319336
1,0.1904296875,2.838758707046509
2,0.2080078125,2.8085389137268066
3,0.2158203125,2.883171319961548
4,0.1923828125,2.8815503120422363
5,0.19921875,2.8385329246520996
6,0.216796875,2.777101516723633
7,0.1875,2.835793972015381
8,0.2060546875,2.704164505004883
9,0.2060546875,2.737828254699707
0,0.197265625,2.8666553497314453
1,0.216796875,2.823777675628662
2,0.216796875,2.739168167114258
3,0.216796875,2.676017999649048
4,0.201171875,2.6995677947998047
5,0.2080078125,2.716243267059326
6,0.2041015625,2.6629867553710938
7,0.201171875,2.711064338684082
8,0.2099609375,2.660639762878418
9,0.2021484375,2.719043254852295
0,0.212890625,2.777831554412842
1,0.220703125,2.672276020050049
2,0.2119140625,2.64624285697937
3,0.1982421875,2.645900249481201
4,0.2158203125,2.654514789581299
5,0.20703125,2.5541911125183105
6,0.20703125,2.6346020698547363
7,0.212890625,2.679739475250244
8,0.2041015625,2.6429738998413086
9,0.205078125,2.6346702575683594
0,0.2412109375,2.5787339210510254
1,0.240234375,2.620410680770874
2,0.240234375,2.610126495361328
3,0.2451171875,2.6005544662475586
4,0.23046875,2.671440362930298
5,0.2451171875,2.655583381652832
6,0.2333984375,2.637983798980713
7,0.2421875,2.5487961769104004
8,0.240234375,2.6189701557159424
