epoch,accuracy,loss
0,0.10546875,117.28438568115234
1,0.1484375,24.11098861694336
2,0.1845703125,14.014262199401855
3,0.1953125,9.78500747680664
4,0.1923828125,7.203061103820801
5,0.197265625,5.4754133224487305
6,0.205078125,5.46660852432251
7,0.1953125,4.308577537536621
8,0.205078125,3.7529311180114746
9,0.203125,2.983964681625366
0,0.2119140625,3.0725901126861572
1,0.21484375,2.9747211933135986
2,0.2080078125,2.899388313293457
3,0.2099609375,2.980894088745117
4,0.2119140625,2.788259506225586
5,0.2109375,2.744474172592163
6,0.2060546875,2.7949631214141846
7,0.2138671875,2.622310161590576
8,0.21484375,2.766176223754883
9,0.2099609375,2.6520538330078125
0,0.22265625,2.6236467361450195
1,0.22265625,2.742755889892578
2,0.216796875,2.5917587280273438
3,0.224609375,2.5802505016326904
4,0.2255859375,2.570279121398926
5,0.2265625,2.5278379917144775
6,0.2236328125,2.596890687942505
7,0.2177734375,2.5985944271087646
8,0.228515625,2.509032726287842
9,0.2275390625,2.5438733100891113
0,0.2177734375,2.4957211017608643
1,0.220703125,2.431309938430786
2,0.2177734375,2.449065923690796
3,0.216796875,2.502865791320801
4,0.21875,2.4062602519989014
5,0.2138671875,2.432830333709717
6,0.212890625,2.5032832622528076
7,0.216796875,2.4202136993408203
8,0.2216796875,2.4352622032165527
9,0.216796875,2.4027113914489746
0,0.21875,2.363532543182373
1,0.2197265625,2.4255247116088867
2,0.21484375,2.4399776458740234
3,0.2216796875,2.4131627082824707
4,0.21875,2.450268030166626
5,0.2216796875,2.410003185272217
6,0.2158203125,2.407578706741333
7,0.2158203125,2.3897881507873535
8,0.2197265625,2.428860664367676
9,0.2197265625,2.3624749183654785
0,0.2275390625,2.369978427886963
1,0.22265625,2.369342803955078
2,0.2236328125,2.386050224304199
3,0.224609375,2.4260799884796143
4,0.2216796875,2.400878429412842
5,0.2275390625,2.361042022705078
6,0.2265625,2.358884572982788
7,0.216796875,2.393371105194092
8,0.220703125,2.351524829864502
9,0.2275390625,2.3414008617401123
0,0.224609375,2.350088119506836
1,0.2275390625,2.326193332672119
2,0.2216796875,2.342188596725464
3,0.220703125,2.3413748741149902
4,0.2265625,2.333317279815674
5,0.220703125,2.344895839691162
6,0.2236328125,2.301170587539673
7,0.2265625,2.32301926612854
8,0.23046875,2.3040268421173096
9,0.2265625,2.3279552459716797
0,0.2255859375,2.334829330444336
1,0.2236328125,2.310594081878662
2,0.22265625,2.330326795578003
3,0.2275390625,2.2976067066192627
4,0.2177734375,2.3298680782318115
5,0.22265625,2.3040270805358887
6,0.224609375,2.30033278465271
7,0.2255859375,2.3202481269836426
8,0.216796875,2.340122938156128
9,0.21875,2.304191827774048
0,0.25390625,2.2902092933654785
1,0.2578125,2.2962865829467773
2,0.2548828125,2.2928168773651123
3,0.2607421875,2.3019654750823975
4,0.2607421875,2.287017822265625
5,0.26171875,2.261153221130371
6,0.2587890625,2.322841167449951
7,0.259765625,2.2734780311584473
8,0.2626953125,2.279844284057617
9,0.259765625,2.2782979011535645
0,0.2109375,2.281226396560669
1,0.212890625,2.2865636348724365
2,0.2099609375,2.2737393379211426
3,0.2099609375,2.27134370803833
4,0.2109375,2.2751662731170654
5,0.2119140625,2.2664361000061035
6,0.2138671875,2.2587389945983887
7,0.2099609375,2.2681150436401367
8,0.2080078125,2.280653476715088
9,0.2080078125,2.267580270767212
0,0.216796875,2.2680153846740723
1,0.21875,2.2617197036743164
2,0.2177734375,2.274322986602783
3,0.2197265625,2.262639045715332
4,0.216796875,2.273681879043579
5,0.21875,2.2500429153442383
6,0.2197265625,2.260578155517578
7,0.2177734375,2.256549596786499
8,0.21484375,2.2507400512695312
9,0.216796875,2.247593641281128
0,0.234375,2.2401952743530273
1,0.2373046875,2.223748207092285
2,0.2373046875,2.2252838611602783
3,0.236328125,2.2222046852111816
4,0.234375,2.2445006370544434
5,0.236328125,2.227489948272705
6,0.236328125,2.2398054599761963
7,0.232421875,2.2245311737060547
8,0.2373046875,2.2230782508850098
9,0.2353515625,2.220426082611084
0,0.2255859375,2.224886894226074
1,0.2216796875,2.227966785430908
2,0.2216796875,2.245044708251953
3,0.2275390625,2.2201805114746094
4,0.224609375,2.2347118854522705
5,0.2216796875,2.2251367568969727
6,0.2236328125,2.2271838188171387
7,0.22265625,2.2329094409942627
8,0.22265625,2.2245984077453613
9,0.2177734375,2.226454734802246
0,0.23828125,2.2145090103149414
1,0.2333984375,2.2172622680664062
2,0.232421875,2.2366278171539307
3,0.234375,2.215719223022461
4,0.2373046875,2.207780599594116
5,0.2392578125,2.2151646614074707
6,0.2353515625,2.21523380279541
7,0.23828125,2.20717453956604
8,0.23828125,2.2098608016967773
9,0.23046875,2.2072033882141113
0,0.21484375,2.2292115688323975
1,0.212890625,2.240312099456787
2,0.212890625,2.2302451133728027
3,0.2099609375,2.237752914428711
4,0.21484375,2.2301392555236816
5,0.2109375,2.2317142486572266
6,0.2138671875,2.228118419647217
7,0.2119140625,2.2454075813293457
8,0.21484375,2.2244226932525635
9,0.208984375,2.2352986335754395
0,0.19921875,2.2304389476776123
1,0.2001953125,2.2367846965789795
2,0.1962890625,2.2405972480773926
3,0.1953125,2.2351479530334473
4,0.1953125,2.230013847351074
5,0.201171875,2.2287464141845703
6,0.2021484375,2.224637985229492
7,0.1982421875,2.2207813262939453
8,0.201171875,2.2172558307647705
9,0.1953125,2.244609832763672
0,0.22265625,2.2075984477996826
1,0.224609375,2.2048068046569824
2,0.228515625,2.2140047550201416
3,0.22265625,2.211306571960449
4,0.2255859375,2.207095146179199
5,0.2216796875,2.204113721847534
6,0.2275390625,2.205471992492676
7,0.22265625,2.2060019969940186
8,0.224609375,2.2056164741516113
9,0.2265625,2.196051597595215
0,0.216796875,2.2135262489318848
1,0.2177734375,2.202441692352295
2,0.2216796875,2.2050304412841797
3,0.216796875,2.2093405723571777
4,0.21875,2.203483819961548
5,0.2197265625,2.204143762588501
6,0.2197265625,2.2002010345458984
7,0.21484375,2.2086663246154785
8,0.2197265625,2.2048768997192383
9,0.2158203125,2.209580898284912
0,0.2138671875,2.2124180793762207
1,0.2138671875,2.2059381008148193
2,0.208984375,2.2069342136383057
3,0.2197265625,2.208801031112671
4,0.21484375,2.2056846618652344
5,0.2158203125,2.2069454193115234
6,0.2138671875,2.2060647010803223
7,0.2158203125,2.2144007682800293
8,0.208984375,2.2128183841705322
9,0.2138671875,2.2058355808258057
0,0.2373046875,2.193195104598999
1,0.2353515625,2.1919286251068115
2,0.2353515625,2.2007195949554443
3,0.23046875,2.1926350593566895
4,0.2333984375,2.1970086097717285
5,0.228515625,2.1997482776641846
