epoch,accuracy,loss
0,0.0859375,71.28164672851562
1,0.12890625,17.444520950317383
2,0.1455078125,12.604730606079102
3,0.2197265625,12.425477981567383
4,0.2060546875,10.623678207397461
5,0.205078125,9.220319747924805
6,0.2138671875,8.447198867797852
7,0.2099609375,8.424907684326172
8,0.2119140625,7.809196472167969
9,0.2099609375,7.2160725593566895
0,0.2138671875,6.954046726226807
1,0.2109375,7.102941989898682
2,0.2080078125,6.912283897399902
3,0.2119140625,6.708810806274414
4,0.2197265625,6.6292595863342285
5,0.216796875,6.468066215515137
6,0.2138671875,6.609602928161621
7,0.216796875,6.573817253112793
8,0.2138671875,6.558626174926758
9,0.2158203125,6.371191501617432
0,0.2275390625,6.413219451904297
1,0.228515625,6.3579325675964355
2,0.2275390625,6.359058856964111
3,0.22265625,6.354912281036377
4,0.2265625,6.429333209991455
5,0.2275390625,6.145287036895752
6,0.2294921875,6.051440238952637
7,0.228515625,6.127683162689209
8,0.2236328125,6.114501953125
9,0.2236328125,6.053648948669434
0,0.21875,6.168661117553711
1,0.2216796875,5.963843822479248
2,0.224609375,5.893867492675781
3,0.2197265625,5.887256145477295
4,0.2158203125,5.894267559051514
5,0.2197265625,5.8624043464660645
6,0.2216796875,5.893492698669434
7,0.21875,5.775870323181152
8,0.216796875,5.876192092895508
9,0.2216796875,5.805722713470459
0,0.2236328125,5.742809295654297
1,0.2197265625,5.6899638175964355
2,0.224609375,5.713379383087158
3,0.2177734375,5.697549343109131
4,0.2236328125,5.634692192077637
5,0.2216796875,5.6460466384887695
6,0.224609375,5.630268096923828
7,0.21875,5.588893890380859
8,0.21875,5.5802531242370605
9,0.220703125,5.5533552169799805
0,0.2265625,5.556471824645996
1,0.224609375,5.475971221923828
2,0.2275390625,5.493654727935791
3,0.2236328125,5.470470905303955
4,0.224609375,5.450170040130615
5,0.224609375,5.434040069580078
6,0.2236328125,5.482791423797607
7,0.22265625,5.365785598754883
8,0.224609375,5.428964614868164
9,0.2265625,5.33420467376709
0,0.2275390625,5.3414435386657715
1,0.224609375,5.349762916564941
2,0.2265625,5.286971569061279
3,0.228515625,5.304249286651611
4,0.228515625,5.3267927169799805
5,0.22265625,5.2607293128967285
6,0.2255859375,5.220470428466797
7,0.228515625,5.211083889007568
8,0.2275390625,5.157958507537842
9,0.2275390625,5.153249740600586
0,0.2265625,5.161718368530273
1,0.2275390625,5.137667655944824
2,0.2265625,5.154840469360352
3,0.224609375,5.140194892883301
4,0.2255859375,5.067893981933594
5,0.2236328125,5.046230316162109
6,0.2255859375,5.087558269500732
7,0.2265625,5.050284385681152
8,0.2236328125,5.044827461242676
9,0.2236328125,5.050531387329102
0,0.2626953125,4.986639022827148
1,0.259765625,4.9730329513549805
2,0.2626953125,4.952193260192871
3,0.2607421875,4.925726890563965
4,0.26171875,4.985656261444092
5,0.263671875,4.911527633666992
6,0.2607421875,4.876897811889648
7,0.2607421875,4.871486186981201
8,0.263671875,4.835594177246094
9,0.2607421875,4.848304748535156
0,0.2109375,4.871710777282715
1,0.2119140625,4.811907768249512
2,0.2138671875,4.816818714141846
3,0.2109375,4.7880964279174805
4,0.2099609375,4.793094158172607
5,0.2119140625,4.768178939819336
6,0.212890625,4.754523277282715
