epoch,accuracy,loss
0,0.107421875,1131.26708984375
1,0.1484375,71.7509765625
2,0.1201171875,2.3788156509399414
3,0.1201171875,2.7739672660827637
4,0.1875,2.3510794639587402
5,0.21484375,2.4923393726348877
6,0.21484375,2.322021007537842
7,0.21484375,2.3079404830932617
8,0.21484375,2.3385744094848633
9,0.21484375,2.281940460205078
0,0.2177734375,2.2664756774902344
1,0.2177734375,2.255110263824463
2,0.2177734375,2.2449231147766113
3,0.2177734375,2.2350337505340576
4,0.2177734375,2.2257509231567383
5,0.2177734375,2.217578411102295
6,0.2177734375,2.210075855255127
7,0.2177734375,2.203036308288574
8,0.2177734375,2.196859836578369
9,0.2177734375,2.1911745071411133
0,0.2294921875,2.2050223350524902
1,0.2294921875,2.2008464336395264
2,0.2294921875,2.197134256362915
3,0.2294921875,2.1936752796173096
4,0.2294921875,2.1906585693359375
5,0.2294921875,2.187882900238037
6,0.2294921875,2.1856651306152344
7,0.2294921875,2.1833009719848633
8,0.2294921875,2.1813323497772217
9,0.2294921875,2.1796188354492188
0,0.2216796875,2.172311544418335
1,0.2216796875,2.1709847450256348
2,0.2216796875,2.169715166091919
3,0.2216796875,2.1685304641723633
4,0.2216796875,2.16738224029541
5,0.2216796875,2.166489601135254
6,0.2216796875,2.1656548976898193
7,0.2216796875,2.1647069454193115
8,0.2216796875,2.1640233993530273
9,0.2216796875,2.163443088531494
0,0.22265625,2.180055618286133
1,0.22265625,2.179861545562744
2,0.22265625,2.179499626159668
3,0.22265625,2.179011344909668
4,0.22265625,2.1788077354431152
5,0.22265625,2.1783509254455566
6,0.22265625,2.177936553955078
7,0.22265625,2.1775500774383545
8,0.22265625,2.177321672439575
9,0.22265625,2.177130699157715
0,0.2265625,2.196124315261841
1,0.2265625,2.196093797683716
2,0.2265625,2.1958250999450684
3,0.2265625,2.195666790008545
4,0.2265625,2.1953248977661133
5,0.2265625,2.195129156112671
6,0.2265625,2.1949944496154785
7,0.2265625,2.1947855949401855
8,0.2265625,2.194608688354492
9,0.2265625,2.1944432258605957
0,0.228515625,2.1557745933532715
1,0.228515625,2.155449867248535
2,0.228515625,2.1547369956970215
3,0.228515625,2.153794765472412
4,0.228515625,2.1529974937438965
5,0.228515625,2.1525816917419434
6,0.228515625,2.1517796516418457
7,0.228515625,2.1512937545776367
8,0.228515625,2.1508917808532715
9,0.228515625,2.1504955291748047
0,0.2265625,2.169330596923828
1,0.2265625,2.168893814086914
2,0.2265625,2.168302059173584
3,0.2265625,2.167807102203369
4,0.2265625,2.167145252227783
5,0.2265625,2.1666979789733887
6,0.2265625,2.16635799407959
7,0.2265625,2.1660242080688477
8,0.2265625,2.165803909301758
9,0.2265625,2.1655972003936768
0,0.2626953125,2.1251637935638428
1,0.2626953125,2.1239395141601562
2,0.2626953125,2.121975898742676
3,0.2626953125,2.119637966156006
4,0.2626953125,2.1178572177886963
5,0.2626953125,2.1158032417297363
6,0.2626953125,2.1147043704986572
7,0.2626953125,2.11368989944458
8,0.2626953125,2.113130807876587
9,0.2626953125,2.1126980781555176
0,0.212890625,2.3654232025146484
1,0.212890625,2.9317855834960938
2,0.212890625,2.172199249267578
3,0.212890625,2.1696457862854004
4,0.212890625,2.1673738956451416
5,0.212890625,2.165052652359009
6,0.212890625,2.1632721424102783
7,0.212890625,2.162238121032715
8,0.212890625,2.1615166664123535
9,0.212890625,2.160755157470703
0,0.21875,2.17168927192688
1,0.21875,2.171642303466797
2,0.21875,2.171067476272583
3,0.21875,2.170269012451172
4,0.21875,2.169649124145508
5,0.21875,2.1688947677612305
6,0.21875,2.168462038040161
7,0.21875,2.1682467460632324
8,0.21875,2.1678011417388916
9,0.21875,2.167811393737793
0,0.2373046875,2.1241564750671387
1,0.2373046875,2.123628616333008
2,0.2373046875,2.122720956802368
3,0.2373046875,2.1212408542633057
4,0.2373046875,2.119798421859741
5,0.2373046875,2.118816375732422
6,0.2373046875,2.118061065673828
7,0.2373046875,2.117133617401123
8,0.2373046875,2.1168336868286133
9,0.2373046875,2.1164207458496094
0,0.2255859375,2.1413912773132324
1,0.2255859375,2.140728235244751
2,0.2255859375,2.1394286155700684
3,0.2255859375,2.13802433013916
4,0.2255859375,2.13671612739563
5,0.2255859375,2.135423421859741
6,0.2255859375,2.134655237197876
7,0.2255859375,2.1341733932495117
8,0.2255859375,2.133659601211548
9,0.2255859375,2.1334214210510254
0,0.2373046875,2.140430450439453
1,0.2373046875,2.1392316818237305
2,0.2373046875,2.1370925903320312
3,0.2373046875,2.1346826553344727
4,0.2373046875,2.1320695877075195
5,0.2373046875,2.130490303039551
6,0.2373046875,2.1293325424194336
7,0.2373046875,2.128568649291992
8,0.2373046875,2.1282339096069336
9,0.2373046875,2.1278419494628906
0,0.2119140625,2.387416362762451
1,0.212890625,2.192206859588623
2,0.212890625,2.190603733062744
3,0.212890625,2.188873052597046
4,0.212890625,2.18746280670166
5,0.212890625,2.1857688426971436
6,0.212890625,2.184739589691162
7,0.212890625,2.1838183403015137
8,0.212890625,2.1833062171936035
9,0.212890625,2.1826741695404053
0,0.19921875,2.182373046875
1,0.19921875,2.1818950176239014
2,0.19921875,2.180663585662842
3,0.19921875,2.179537296295166
4,0.19921875,2.1783950328826904
5,0.19921875,2.177341938018799
6,0.19921875,2.176661968231201
7,0.19921875,2.1759119033813477
8,0.19921875,2.175389289855957
9,0.19921875,2.1750435829162598
0,0.2265625,2.1511874198913574
1,0.2265625,2.1498141288757324
2,0.2265625,2.1479697227478027
3,0.2265625,2.146380662918091
4,0.2265625,2.144798994064331
5,0.2265625,2.143202543258667
6,0.2265625,2.142258644104004
