epoch,accuracy,loss
0,0.091796875,2360.5478515625
1,0.154296875,17.134397506713867
2,0.2138671875,5.120188236236572
3,0.2109375,3.049874782562256
4,0.216796875,3.0364885330200195
5,0.21484375,3.120494842529297
6,0.2158203125,3.0548930168151855
7,0.2138671875,3.2159101963043213
8,0.21484375,2.737351179122925
9,0.216796875,2.868828296661377
0,0.2177734375,2.5106263160705566
1,0.21875,3.3774349689483643
2,0.216796875,2.7465150356292725
3,0.2177734375,2.5140738487243652
4,0.216796875,2.5035929679870605
5,0.21875,2.480665922164917
6,0.2177734375,2.4641366004943848
7,0.2177734375,2.457581043243408
8,0.2177734375,2.4802770614624023
9,0.21875,2.624138355255127
0,0.228515625,2.6191253662109375
1,0.2294921875,2.8172407150268555
2,0.2294921875,2.609011173248291
3,0.2294921875,2.453187942504883
4,0.2294921875,2.450443744659424
5,0.2294921875,2.4478588104248047
6,0.228515625,2.445077896118164
7,0.2294921875,2.57380747795105
8,0.2275390625,2.6929779052734375
9,0.2294921875,2.4387099742889404
0,0.2216796875,2.430619239807129
1,0.2216796875,2.429262399673462
2,0.22265625,2.426486015319824
3,0.2216796875,2.426121711730957
4,0.220703125,2.829714775085449
5,0.2216796875,2.9757909774780273
6,0.2216796875,2.426588535308838
7,0.220703125,2.44227933883667
8,0.2216796875,2.420355796813965
9,0.2216796875,2.428983449935913
0,0.22265625,2.436960220336914
1,0.22265625,2.511303663253784
2,0.22265625,2.434617519378662
3,0.22265625,2.483962297439575
4,0.2216796875,2.4608864784240723
5,0.22265625,2.4609200954437256
6,0.2216796875,2.47894024848938
7,0.22265625,2.474379777908325
8,0.22265625,2.428520679473877
9,0.22265625,2.427645206451416
0,0.2255859375,2.55598783493042
1,0.2275390625,2.4440901279449463
2,0.2265625,2.4447247982025146
3,0.2265625,2.4438157081604004
4,0.2265625,2.49141001701355
5,0.2265625,2.441882848739624
6,0.2255859375,2.4405696392059326
7,0.2265625,2.471405267715454
8,0.2265625,2.4395313262939453
9,0.2265625,2.438875198364258
0,0.23046875,2.4739186763763428
1,0.2275390625,2.3986897468566895
2,0.228515625,2.397676944732666
3,0.228515625,2.396531105041504
4,0.228515625,2.3951215744018555
5,0.228515625,2.3938419818878174
6,0.228515625,2.3925886154174805
7,0.228515625,2.391315460205078
8,0.228515625,2.3903393745422363
9,0.2294921875,2.3880114555358887
0,0.2265625,2.405867338180542
1,0.2265625,2.489698886871338
2,0.2275390625,2.4034528732299805
3,0.2265625,2.4038610458374023
4,0.2265625,2.474968194961548
5,0.2265625,2.402552843093872
6,0.2265625,2.401998996734619
7,0.2265625,2.4012813568115234
8,0.2265625,2.4006776809692383
9,0.2265625,2.400064706802368
0,0.2626953125,2.3589072227478027
1,0.2626953125,2.3572168350219727
2,0.2626953125,2.354924201965332
3,0.2626953125,2.3523519039154053
4,0.2626953125,2.3496267795562744
5,0.2626953125,2.35001277923584
6,0.2626953125,2.3455593585968018
7,0.2626953125,2.3440706729888916
8,0.2626953125,2.3426694869995117
9,0.2626953125,2.3419549465179443
0,0.212890625,2.4045419692993164
1,0.212890625,2.4030003547668457
2,0.212890625,2.400269031524658
3,0.212890625,2.396571397781372
4,0.212890625,2.3936588764190674
5,0.212890625,2.3906540870666504
6,0.212890625,2.3885903358459473
7,0.212890625,2.386868476867676
8,0.212890625,2.3855502605438232
9,0.212890625,2.3845086097717285
0,0.21875,2.394778251647949
1,0.21875,2.394068479537964
2,0.21875,2.3929922580718994
3,0.21875,2.3917860984802246
4,0.21875,2.390716791152954
5,0.21875,2.404146194458008
6,0.21875,2.3885951042175293
7,0.21875,2.388129472732544
8,0.21875,2.387509346008301
9,0.21875,2.3870351314544678
0,0.2373046875,2.3436036109924316
1,0.2373046875,2.3425841331481934
2,0.2373046875,2.3408000469207764
3,0.2373046875,2.33902645111084
4,0.2373046875,2.338829278945923
5,0.2373046875,2.3355813026428223
6,0.2373046875,2.3345210552215576
7,0.2373046875,2.3331027030944824
8,0.2373046875,2.3324475288391113
9,0.2373046875,2.3316330909729004
0,0.2255859375,2.355938673019409
1,0.2255859375,2.3548388481140137
2,0.2255859375,2.3530938625335693
3,0.2255859375,2.351362466812134
4,0.2255859375,2.3492727279663086
5,0.2255859375,2.3477721214294434
6,0.2255859375,2.4015562534332275
7,0.2255859375,2.345625400543213
8,0.2255859375,2.3449630737304688
9,0.2255859375,2.3442294597625732
0,0.2373046875,2.351046085357666
1,0.2373046875,2.3493759632110596
2,0.2373046875,2.3464760780334473
3,0.2373046875,2.3448586463928223
4,0.236328125,2.3404641151428223
5,0.2373046875,2.338616371154785
6,0.2373046875,2.3371148109436035
7,0.2373046875,2.336031198501587
8,0.2373046875,2.3840107917785645
9,0.2373046875,2.3347606658935547
0,0.212890625,2.399195671081543
1,0.212890625,2.398437976837158
2,0.212890625,2.396369695663452
3,0.212890625,2.394704818725586
4,0.212890625,2.3921713829040527
5,0.212890625,2.3907864093780518
6,0.212890625,2.41438889503479
7,0.2119140625,2.3873636722564697
8,0.212890625,2.3867533206939697
9,0.212890625,2.385869026184082
0,0.19921875,2.385791301727295
1,0.19921875,2.384782075881958
2,0.1982421875,2.3826661109924316
3,0.19921875,2.3813223838806152
4,0.19921875,2.379859209060669
5,0.19921875,2.3782639503479004
6,0.19921875,2.376909017562866
7,0.1982421875,2.4100544452667236
8,0.19921875,2.3751347064971924
9,0.19921875,2.374333620071411
0,0.2265625,2.350597381591797
1,0.2265625,2.348871946334839
2,0.2265625,2.346808910369873
3,0.2265625,2.3445076942443848
4,0.2265625,2.342681407928467
5,0.2265625,2.3412368297576904
6,0.2265625,2.3398523330688477
7,0.2255859375,2.3621609210968018
8,0.2265625,2.3380515575408936
9,0.2265625,2.337454319000244
0,0.21875,2.371673107147217
1,0.21875,2.370319128036499
2,0.21875,2.368330955505371
3,0.21875,2.365825653076172
4,0.21875,2.36399245262146
5,0.21875,2.63565731048584
6,0.21875,2.360832452774048
7,0.21875,2.359677314758301
8,0.2197265625,2.3587965965270996
9,0.21875,2.3587732315063477
0,0.2138671875,2.370453357696533
1,0.2138671875,2.3699731826782227
2,0.2138671875,2.3690829277038574
3,0.2138671875,2.368276596069336
4,0.2138671875,2.3670191764831543
5,0.2138671875,2.3660850524902344
6,0.2138671875,2.36531662940979
7,0.2138671875,4.271820068359375
8,0.2138671875,2.3640618324279785
9,0.2138671875,2.3640589714050293
0,0.2333984375,2.366621971130371
1,0.234375,2.3472983837127686
2,0.234375,2.3470497131347656
3,0.234375,2.3488452434539795
4,0.234375,2.349386692047119
5,0.234375,2.347151041030884
6,0.2333984375,2.3831820487976074
7,0.234375,2.343423843383789
8,0.234375,2.3426599502563477
9,0.2353515625,2.3408875465393066
0,0.2392578125,2.313783645629883
1,0.2392578125,2.313323736190796
2,0.2392578125,2.340019941329956
3,0.23828125,2.4382123947143555
4,0.2392578125,2.3129096031188965
5,0.2392578125,2.310181140899658
6,0.2392578125,2.309891700744629
7,0.2392578125,2.309723377227783
8,0.2392578125,2.3269124031066895
9,0.2392578125,2.309098958969116
0,0.248046875,2.3131062984466553
1,0.248046875,2.3122167587280273
2,0.248046875,2.3106722831726074
3,0.248046875,2.309404134750366
4,0.248046875,2.3079049587249756
5,0.248046875,2.306856393814087
6,0.248046875,2.3059885501861572
7,0.248046875,2.305349349975586
8,0.248046875,2.3046464920043945
9,0.248046875,2.3042373657226562
0,0.2099609375,2.3777127265930176
1,0.2099609375,2.37565279006958
2,0.2099609375,2.371889114379883
3,0.2099609375,2.369521141052246
4,0.2099609375,2.365276575088501
5,0.2099609375,2.3622734546661377
6,0.2099609375,2.3608124256134033
7,0.2099609375,2.3593192100524902
8,0.2109375,2.3572349548339844
9,0.2099609375,2.35764217376709
0,0.25,2.3347599506378174
1,0.25,4.006412982940674
2,0.25,2.333115577697754
3,0.25,2.332211971282959
4,0.25,2.331660032272339
5,0.25,2.331083297729492
6,0.2490234375,3.1439428329467773
7,0.25,2.3301761150360107
8,0.25,2.329834461212158
9,0.25,2.329601764678955
0,0.2333984375,2.3508400917053223
1,0.2333984375,2.3503499031066895
2,0.2333984375,2.3494389057159424
3,0.2333984375,2.3485448360443115
4,0.2333984375,2.347687244415283
5,0.2333984375,2.347074270248413
6,0.2333984375,2.3464410305023193
7,0.2333984375,2.346001625061035
8,0.2333984375,2.3453726768493652
9,0.2333984375,2.344942092895508
0,0.2236328125,2.4565494060516357
1,0.2236328125,2.348938465118408
2,0.2236328125,3.4885618686676025
3,0.2236328125,2.3463146686553955
4,0.2236328125,2.3452014923095703
5,0.22265625,2.871872901916504
6,0.224609375,2.3412952423095703
7,0.224609375,2.341552257537842
8,0.2236328125,2.3431813716888428
9,0.22265625,2.342902421951294
